hour,day_of_week,road_type,distance,is_peak_hour,congestion_level,travel_time
3,4,2,18.473515911229825,0,0.1234846260647625,31.881623733634104
5,5,0,21.27321652981831,0,0.16758358982925367,26.195329836994244
12,1,0,36.18298830480102,0,0.6380713765369206,68.96126815995903
19,4,0,14.945420980093076,1,1.0,46.89234596902302
14,0,0,35.652091589750384,0,0.5058623168795655,63.396112342996176
2,6,1,30.62366160526951,0,0.09582487297984255,40.3990161136447
22,3,1,14.583922835703971,0,0.17208390860477835,21.464749155500932
7,3,2,48.80029238940427,1,0.6378923997558132,185.82680858334055
19,2,2,13.729989967196264,1,0.7439958784136943,56.13098554633883
15,2,2,26.73423828732092,0,0.3804782018427384,64.08128063609844
12,5,2,42.14062743163656,0,0.3200872266429126,92.2056919412984
17,1,1,11.25103616137598,1,0.7330625741345904,36.18854627907129
9,5,0,3.85935377044672,1,0.578626635996327,9.38829255304508
18,1,2,24.710118798378968,1,0.7832671979125317,103.70014517178149
16,1,1,31.084972682396856,0,0.3938897686724249,57.49658862885636
23,0,1,6.7020044123396625,0,0.15808626754134067,10.596403798330165
18,2,2,5.808511504734969,1,0.7821460012731901,26.037821401920098
22,2,2,4.55100874471161,0,0.11395068136575631,8.585834641316648
4,3,1,33.04344838260171,0,0.19298594855512688,50.04897475487963
20,2,1,46.73502869514013,0,0.37098467450001854,86.10047441483984
22,2,2,46.269431946817875,0,0.11229315257963264,80.2328295564181
8,0,0,40.52110104580022,1,0.9749824360585161,130.11872514994153
11,5,0,19.022559058846856,0,0.4195021154386881,32.66336697944328
20,1,2,28.78088307867432,0,0.2970661962963393,64.02391739545757
0,5,2,49.99375654373063,0,0.06998334681499549,81.6829799629896
0,6,0,41.74740258257754,0,0.12897649355292212,49.33061288240058
14,6,1,4.789062947128473,0,0.33484926267777576,10.042047741550643
1,0,2,0.6068581764263885,0,0.14452680043574415,2.831864497654249
21,4,2,19.53105189443739,0,0.34578100308109044,45.302944329879665
15,3,0,1.833907466101015,0,0.5335292368328545,4.3518599208831565
7,3,2,38.18653321877892,1,0.5762069947755137,139.81675067529022
12,3,1,30.629834003765385,0,0.5031462231896852,63.14892097878266
20,5,1,33.28248585463656,0,0.23447588763033234,52.177265224863014
0,1,2,46.22982607258974,0,0.09779530989529507,80.89830677750133
15,1,1,49.26858379375081,0,0.41594815767970644,94.84748432878177
6,1,1,16.46489145995828,0,0.39183691333159265,33.30009055303304
4,3,1,7.409580425459699,0,0.16470684062389304,12.594896086272492
21,3,2,1.8074374933449007,0,0.38153854027096046,5.008571467608755
22,5,2,43.61472505223731,0,0.0977323767227225,76.4362310497532
2,5,2,14.809178471617223,0,0.10246064686730744,25.958960916449644
11,6,1,2.169263209582089,0,0.33267097163424214,3.850006208712337
15,3,0,30.05411252939344,0,0.5060006239995656,52.62856621212592
18,4,0,20.35068846974567,1,1.0,67.78263214475716
4,4,0,43.605577623218245,0,0.2178603310056528,57.3385899434595
21,6,1,5.5475070841093475,0,0.28649149359726284,10.71822832408465
13,5,0,29.96689636894921,0,0.3495662262957773,47.13448991020237
4,3,2,39.590393017687695,0,0.13716150034154226,70.60467647868143
14,1,1,43.367801012209085,0,0.5391434486537304,94.77488459100246
16,1,0,4.042804410501601,0,0.43972406992939345,5.03362417662085
13,4,1,39.24492936335545,0,0.4695695688719049,80.32003852866674
19,4,1,39.88299750554346,1,0.9107672214606448,146.4944163524306
4,3,2,13.460813399996177,0,0.13835727673213039,26.23906268407245
11,3,1,15.401897410337824,0,0.4225795150490012,31.78465826818351
15,1,2,46.06940366771721,0,0.2769699719140101,96.01862180096931
15,5,2,31.56715999451457,0,0.26120316589777753,65.06538070436964
20,2,0,2.0080849231279005,0,0.5904775904201562,2.0064670249484386
6,5,0,40.995523973025804,0,0.30583803612392485,61.69051649511812
3,6,1,48.555493852818145,0,0.1354255310790146,68.55455339711766
0,1,0,20.82959011444271,0,0.15527463374711667,25.401286848383652
4,5,1,37.732071739688266,0,0.08275969839745716,51.439264181873
22,1,2,36.3188616641433,0,0.1137007712556014,64.70698967397236
9,3,1,20.387061987612963,1,0.7300489925215093,65.11370779490785
21,2,2,22.946337131287326,0,0.3776540969045193,53.09930822100554
4,2,2,31.232639107350916,0,0.1281443241986738,57.45060562742601
3,6,1,9.118133602427728,0,0.07320325570898235,11.96270830738094
1,3,2,25.57760332468928,0,0.10801599974130083,43.13754969730439
19,0,0,17.121125601186073,1,0.8512499967022472,51.278517528253
9,3,1,4.668446662446584,1,0.6225835706236663,12.805872594089195
18,4,0,10.425039309437665,1,1.0,32.64816361486492
0,5,2,25.325225679127353,0,0.06719617928858325,42.50208357399671
23,2,2,45.42891639896116,0,0.12348635026558291,80.14375237135957
4,6,1,43.10232007391302,0,0.09654592897022078,57.36875768307914
12,3,2,45.92558799480304,0,0.33423968856430164,103.14104197676956
3,1,0,12.601167971266424,0,0.22951182262263045,17.40106722425755
15,1,1,41.426795720934564,0,0.37261481784997197,76.87176033546837
23,5,1,17.50224224390287,0,0.13442116596668255,25.820780493557514
15,1,0,48.132566374077136,0,0.4610184509307766,82.74935640607097
22,6,2,13.39839251442615,0,0.10829155821744353,22.197347044108195
1,3,2,16.922152342620926,0,0.12388408945990137,28.558445889906096
16,0,1,0.9564060619855169,0,0.4033687587588547,2.555799084031191
19,6,0,46.16326601726433,1,0.686491845237717,121.70065558633459
23,4,1,30.88360939508157,0,0.18592255822366482,46.42267793312187
11,1,1,15.952551726017814,0,0.4265486474390393,31.919335106437366
17,3,2,7.626660779828719,1,0.5716408571026368,27.81720192198176
2,0,1,32.46286587607743,0,0.18226510404804144,48.72222143168024
0,2,0,5.248801045629723,0,0.17184703403783286,6.247169619630106
0,6,0,7.686928181891628,0,0.1435418045950364,7.9512138528637655
18,6,0,25.55324625262083,1,0.6984401458982057,69.82752655959956
10,6,0,7.041558892386384,0,0.35559566072427734,8.856336515731291
4,6,2,4.995080430171078,0,0.10894633335413699,7.452003385833188
11,2,2,34.84641996229033,0,0.326277246419455,77.62438994723975
2,5,2,23.327473341307986,0,0.06016016326098,36.25747053599915
0,4,2,2.959093243276424,0,0.1406174086158936,5.729501791626844
0,3,0,2.87658356021878,0,0.16129958946234627,5.3620801471566555
7,3,0,48.0426419880107,1,0.9642497194969247,151.28940221531442
9,1,1,3.181355995808259,1,0.646132151075287,11.166398788294785
10,0,1,22.500091014764504,0,0.4132020559287918,42.41952720697745
11,4,2,19.770175104387953,0,0.2959619467249084,44.4423042712022
12,0,1,25.396671636840818,0,0.46367550457613044,51.01722094629072
11,6,2,44.08160395395193,0,0.20577689944477343,86.31030799004353
13,6,2,33.96212757861776,0,0.30867449776302425,76.439149402647
1,6,2,39.026971161054036,0,0.0976313702231981,68.98373666567696
18,4,1,21.7183128730037,1,0.7955634482504033,75.8747526307577
17,3,1,28.465212835479075,1,0.7551700924287446,94.74060382668961
2,3,2,3.8782559921447373,0,0.09412388121645189,7.073108153255172
22,4,0,4.070314637770581,0,0.1755705749327108,4.821926655634621
16,0,1,43.54384867897019,0,0.42399053264063313,85.62999501266677
7,5,0,25.59800456734473,1,0.5956562302425139,63.25792717898538
9,2,2,5.893568163727697,1,0.4916881860108633,18.638206049118292
1,2,2,4.207659071530123,0,0.11671748759107828,7.7486809001563595
18,6,1,46.01709547306351,1,0.628558239046074,139.02785900838344
8,1,1,8.944028083699184,1,0.7726709233190796,28.701653076058225
6,1,1,21.865149001609637,0,0.3625437145063143,40.060904586080746
3,5,2,39.24156561808745,0,0.08435739358597906,64.47359789910614
20,0,0,43.42570981979785,0,0.39044792368155384,70.83187047403572
17,5,0,43.28387508520725,1,0.6860240252315655,112.9947043327498
12,3,1,44.22889295218202,0,0.4367125909191129,89.15708279086579
10,0,1,7.941287447524862,0,0.46648420594551354,14.614693130530544
23,4,1,21.700100254213716,0,0.13945642937211847,33.16732486668121
3,6,0,33.171619863317574,0,0.12418764165710362,38.767833850406824
20,2,1,45.11028164021688,0,0.34843354804193327,83.91693927301245
3,1,1,21.70228753057361,0,0.17114025942677857,31.685993333588705
9,0,2,31.248575908151725,1,0.6401383633995714,121.36586570840929
4,0,1,48.011681415281096,0,0.11940257108770308,66.93087743188144
8,4,2,48.227431992027846,1,0.5047538833409945,165.80592105881198
23,6,0,33.49197297791705,0,0.09416446050035415,37.13310698153272
2,6,1,25.40601900853391,0,0.10341199748044382,35.19306989246078
16,3,0,28.837370479752284,0,0.5940922529980239,54.43763067933317
2,6,0,45.11055806397817,0,0.15500973867844223,57.32833480647312
15,3,0,34.81529510443982,0,0.4728135341432827,59.04033533920917
3,6,0,12.438993327495746,0,0.14053264484230887,14.33950486190442
17,6,0,10.142360502098315,1,0.6977898664908503,27.029004770654094
16,2,2,8.773570253775201,0,0.39781749789092824,20.842383074218347
6,5,2,30.037841498601278,0,0.21109747338883683,59.9305825386867
23,5,0,31.96432355275056,0,0.16558969144331895,39.64745347893281
22,1,0,4.431069338457874,0,0.21634130209401484,7.102545028205322
4,3,1,37.46513979862588,0,0.13988511678365442,52.98611224719903
11,3,0,27.795831259745988,0,0.5616497672324632,51.81738493912718
16,3,2,15.308161523658008,0,0.33716700932282007,34.50474537325073
22,5,2,47.843169784562384,0,0.09403758527962693,82.18786811589482
12,0,2,24.971040406298048,0,0.3446251274442321,57.77813815988964
22,6,2,24.131419545733753,0,0.10122092175237103,41.47579830552481
2,6,0,22.38199353889903,0,0.11245358858551932,27.44369711864312
8,3,2,28.20610386061187,1,0.5262058635959196,97.67907683807809
16,5,2,2.8666207967706647,0,0.2594668894176717,6.463135475065806
16,4,2,2.830742820655993,0,0.3755571719340474,5.619487324735543
19,5,1,23.37622071020663,1,0.6710967661787999,72.34277786746036
15,2,0,38.381537571588844,0,0.5714635832599474,70.02331368017371
21,3,2,26.21004160826547,0,0.3716575471773771,61.87574784078629
12,1,2,46.1350428869292,0,0.36379105022744784,108.80386260381911
18,0,0,32.030689568523414,1,1.0,102.84622314474534
16,6,2,0.9205783382215691,0,0.21731606720644375,1.2785208675292192
3,4,2,22.64887548245277,0,0.11319013232960305,38.04833848647564
11,5,2,27.822021357776787,0,0.23997297065873435,58.38324299381865
8,2,1,1.3147893716618846,1,0.823113746209808,3.0011230099196995
18,0,2,5.781244872085744,1,0.7207094834398897,22.592808649678307
11,4,2,49.92986182593291,0,0.2983457336006623,106.93334105631071
8,0,0,33.940618722417256,1,1.0,111.95279288567185
6,2,0,33.944852006116015,0,0.4171262088333802,56.22990513829935
13,2,1,28.699735060880688,0,0.4102632355546845,57.3625057296558
19,3,0,44.854012065881385,1,0.8660061499078175,132.224881053449
18,1,0,14.780521325212824,1,0.8546952532219586,44.28203106427595
14,3,1,42.72864322014847,0,0.5902769502620727,97.65884850626912
15,5,2,5.286481523852919,0,0.19836201353181696,10.870268055448925
20,6,0,48.75697182413323,0,0.35720794441536285,73.7271735272484
4,0,0,40.968811116062604,0,0.2079500686684375,55.13190609779873
2,3,1,0.6188878660636379,0,0.19274823267592905,1.898778506329669
11,2,0,3.4527673587601577,0,0.5158204167341085,5.549735520796698
19,2,0,4.697872693186782,1,0.9023566390960307,12.656973833413694
20,2,2,34.34656351418656,0,0.29445891169630295,72.86665203430384
3,3,1,34.3806677344385,0,0.10389917018650187,47.82436489941007
20,6,2,4.520897748594639,0,0.19431670139958127,10.000430607185558
22,5,2,22.692382829677726,0,0.06842387764396252,36.777638820040636
15,5,2,12.264147440197087,0,0.1987406364977674,24.733433288878775
6,4,1,20.251752866810747,0,0.4785729917126663,43.58707699830276
12,3,0,12.344341783052547,0,0.6222108281294242,22.063368567451082
20,3,2,21.090023143236113,0,0.3508944601240889,46.5230073068367
9,3,1,32.2931972458643,1,0.7914421671855041,108.33023452814956
6,3,0,8.115314606796304,0,0.3732551837793666,14.24220317329803
13,2,1,11.306672850036772,0,0.5033863174500696,23.453523892084565
4,6,2,18.184111622955502,0,0.09212529918577146,30.458131181018345
2,1,1,49.00234892174753,0,0.18573168818858576,74.65807790256116
22,3,2,31.993170155199284,0,0.15264036089733413,58.26157256406416
10,3,1,45.81702959201637,0,0.34419739072918853,81.6057577057888
10,1,2,42.88173192520856,0,0.26997035453735796,91.74087921588007
17,3,0,28.16141752247594,1,1.0,91.81444424571467
14,6,1,14.160317519779788,0,0.3379221498608577,24.08083463223681
11,1,1,13.24615759406431,0,0.4518136539106347,25.847327391185395
8,2,0,28.6688424184379,1,0.8514920000427241,84.34081492588595
9,4,2,28.07503604716867,1,0.7147011332998244,113.49364693986715
11,3,2,28.20260761013546,0,0.3424694262690949,65.3210487715394
16,4,2,18.658987190770034,0,0.27614540477339594,40.819788957820215
5,3,0,35.5292622365449,0,0.16523928433220028,46.028463989755004
6,0,1,20.704830562779623,0,0.43272828810491804,40.53138155195177
13,6,1,17.887242570283306,0,0.365504289617365,33.84826917276449
12,5,1,25.51513804920002,0,0.3826102785816058,49.12282034652088
7,0,0,44.79393512102862,1,0.8722192547856007,133.7449712895249
9,2,2,35.45666055006185,1,0.6613095922863499,136.94491319018798
8,4,2,40.795889879444346,1,0.5782186046263208,148.40158496895498
17,4,2,26.95357827422462,1,0.5956552407703136,101.35091438987126
1,1,1,27.423766593008516,0,0.11138432237869111,38.63001839092697
4,6,0,43.079018266929346,0,0.16476113845440615,52.47939789992985
4,1,2,7.728783068029489,0,0.08402345734547496,13.695613565172206
5,3,2,48.10366060973064,0,0.13430312207630288,84.7245138385177
18,1,1,26.254887178606047,1,0.9887587165040146,102.00865857012236
7,1,2,16.62525435994543,1,0.5820385764569771,59.74045258429575
15,4,1,16.07739138428093,0,0.4448272595937739,32.54440724766372
12,0,2,2.5802607024180464,0,0.3946987873737988,4.397517594289113
0,4,1,14.777686988584898,0,0.19339291975115747,24.643368166454998
21,6,1,21.679995304576146,0,0.2688469442530941,36.60226500326837
19,1,2,35.1773736668246,1,0.5978415712472273,129.69963652549384
16,3,1,14.313762014575133,0,0.3717074032484929,25.30963671531298
6,0,2,33.0543184615576,0,0.38736672407353934,76.53297804926305
12,1,2,30.234294903900782,0,0.41425589625823656,71.81196078292726
3,1,0,22.608799683482957,0,0.15285063158625078,29.143825838014344
3,5,2,0.9809699258624498,0,0.08187502610712814,1.2131896649433722
5,3,2,29.638459039416315,0,0.12445487404909546,53.79227538339042
18,3,0,5.954303664583176,1,0.8526547274600034,18.03390533091984
11,1,0,1.141415617198258,0,0.5391944214421117,2.334321458074338
21,1,1,5.429471831497557,0,0.32251258968704505,8.69406694411666
6,4,0,10.022802366086243,0,0.5859886407579626,17.140688722717996
9,2,0,24.53584323602189,1,0.9176269141202995,76.13131430954218
18,3,1,37.78936843424154,1,0.7139525042438625,121.12518596705756
6,6,0,47.224259373605946,0,0.3512349449874271,73.84662587430985
2,3,2,14.61889561813081,0,0.10505088275489682,26.309908251365687
12,6,0,28.18502697111272,0,0.49178520412153154,47.286687309716704
12,6,1,49.77703253178812,0,0.3371950029442245,90.53461291472416
17,5,2,29.579029571155473,1,0.45483159146120283,95.03545879071929
19,4,1,29.690824391127336,1,0.9714881861176667,111.94969512825966
7,0,0,8.559430902480836,1,0.8884115902139043,25.951373503066012
8,5,2,16.00986408104309,1,0.46568938322232484,54.509366414243786
6,5,0,9.91906950439428,0,0.3469776772096034,16.177949749904798
0,0,1,46.347561324241966,0,0.15796510161600516,66.97579194390397
2,0,1,23.475879698450754,0,0.10159905658646487,32.30101410330908
12,3,0,18.21042154474005,0,0.5403002373028126,33.60232828187848
16,2,1,36.79648506469147,0,0.39070035513676105,69.03761986672626
23,2,0,17.67269972815171,0,0.1515473634341525,20.87630499948894
0,6,1,43.467622239163134,0,0.10610203491552314,58.82727020847048
5,4,1,33.94605598660175,0,0.19187209176675796,54.02209417359179
20,6,1,2.6762220596861326,0,0.3055472328582401,2.820456507313772
5,0,1,28.21277358350822,0,0.1955097415550124,44.759968963897805
11,0,2,41.20951055872786,0,0.3318799673150777,91.91499038143802
12,1,2,47.07503667582271,0,0.3928980122006877,113.76586335279568
12,4,0,15.485911747425202,0,0.6531220485748607,29.88150920541292
14,5,0,14.941154436828676,0,0.4917669059955637,27.68347925999391
20,5,0,27.508958329182988,0,0.27068385451856625,37.9285949366158
15,4,0,1.3211639962206598,0,0.5783033098903693,1.4302225199350689
21,3,1,15.105988718135496,0,0.36047227565865586,29.25244951725141
20,3,1,38.43869102227639,0,0.49227615991594803,78.98168034468996
10,4,1,43.226590689317746,0,0.4717942564327617,87.38063988104582
4,2,0,19.945430492536047,0,0.19148141971813087,24.096832257078837
3,4,2,45.85434651845442,0,0.08215584213532648,76.29428461053605
2,2,0,14.504620252390993,0,0.16207400129219676,19.291597164201647
18,3,2,2.417090819940811,1,0.6472465880210212,9.303245188627788
19,6,2,8.68787941132672,1,0.430322924499124,26.558227630305687
17,4,1,43.41185878655178,1,0.9195516521950652,160.0378107902695
14,2,1,48.42464340837501,0,0.5874174586795737,108.57531644054795
8,1,0,30.560590126819854,1,0.903248987615642,91.56255177575568
16,1,0,36.627220447362106,0,0.5873593894639804,69.78452219718822
13,4,2,41.81521512395148,0,0.40392373501341705,102.50781992332072
14,0,2,9.945504419573874,0,0.4084021136262528,25.18386415095731
0,4,1,27.716070912641406,0,0.11297167056172527,39.011936187920256
20,3,2,46.93879549319916,0,0.31975303809039907,103.61404830185579
21,3,2,18.116317964835815,0,0.3817048181664733,44.65330257840616
21,1,0,49.53188016347025,0,0.5099866527428476,86.2795035927049
2,2,0,35.42754651812107,0,0.19808998602561903,44.31137014270551
15,1,2,33.76760799840996,0,0.2809810930552385,72.63855635752242
22,2,2,1.9537045405617648,0,0.10534181185494254,3.430973544772429
10,6,2,1.0099765658725148,0,0.17748396725714427,2.0608613971617022
11,4,0,8.329814260073398,0,0.5744754994683012,16.5525784267774
9,0,0,46.68688959490085,1,1.0,151.51280665729567
15,3,1,39.72057155405705,0,0.4959028400618226,81.3246095349515
7,4,1,26.060236781897064,1,0.7919942357331342,87.41676358689027
5,1,1,24.826642714554158,0,0.18684052549165547,37.56764565651733
11,5,1,6.839886052572417,0,0.2701623157037637,13.327587629759382
23,5,0,19.645026971274383,0,0.10711954665538471,23.997031290412334
